Date,Open,High,Low,Close,Volume,Adj Close
1985-01-01,2.4882049560546875,2.793018102645874,2.392122983932495,2.779766082763672,494112297,0.7959719300270081
1985-04-01,2.773138999938965,3.061387062072754,2.6041669845581055,2.985183000564575,420867153,0.861668050289154
1985-07-01,2.9752440452575684,3.1210238933563232,2.743320941925049,2.8692219257354736,401637194,0.8343833684921265
1985-10-01,2.8659090995788574,3.6511340141296387,2.809583902359009,3.6312549114227295,425202103,1.0633838176727295
1986-01-01,3.6312549114227295,4.691475868225098,3.5583651065826416,4.61858606338501,477081883,1.3619993925094604
1986-04-01,4.6450910568237305,5.612542152404785,4.267387866973877,5.539651870727539,495306388,1.6434369087219238
1986-07-01,5.486640930175781,6.189036846160889,5.0625529289245605,5.221586227416992,459149759,1.5564697980880737
1986-10-01,5.228211879730225,6.864927768707275,5.221586227416992,6.566740989685059,511046512,1.9667936563491821
1987-01-01,6.579994201660156,8.687182426452637,6.467345237731934,8.196829795837402,659519393,2.4672720432281494
1987-04-01,8.150444984436035,9.170907974243164,7.686598777770996,9.038379669189453,604442173,2.730315923690796
1987-07-01,8.991994857788086,11.82145881652832,8.985368728637695,10.966655731201172,734532092,3.324492931365967
1987-10-01,10.95340347290039,11.119063377380371,7.79262113571167,8.40224838256836,792091815,2.5570409297943115
1988-01-01,8.48176383972168,9.038379669189453,7.633587837219238,8.322731018066406,538648314,2.544816732406616
1988-04-01,8.269720077514648,9.045005798339844,7.766115188598633,8.945611000061035,454356417,2.7516040802001953
1988-07-01,9.005248069763184,9.382951736450195,8.508270263671875,9.184160232543945,286650425,2.8415136337280273
1988-10-01,9.223918914794922,9.482346534729004,8.508270263671875,9.184160232543945,250417710,2.8567323684692383
1989-01-01,9.104643821716309,10.575699806213379,8.945611000061035,10.337149620056152,328138022,3.2370967864990234
1989-04-01,10.31727123260498,11.5895357131958,10.277512550354004,10.635336875915527,305995459,3.352033853530884
1989-07-01,10.635336875915527,12.384700775146484,10.595579147338867,12.04675579071045,301290148,3.8190927505493164
1989-10-01,11.967239379882812,12.841920852661133,10.95340347290039,12.325063705444336,283432226,3.9310672283172607
1990-01-01,12.28530502319336,12.72264575958252,10.655216217041016,11.052799224853516,334625349,3.5455071926116943
1990-04-01,10.973281860351562,13.875636100769043,10.933524131774902,13.796119689941406,296770335,4.454298973083496
1990-07-01,13.776240348815918,14.491888999938965,11.510019302368164,12.106392860412598,332182466,3.929795265197754
1990-10-01,12.2455472946167,14.293098449707031,11.887722969055176,14.293098449707031,298456145,4.671909809112549
1991-01-01,14.19370174407959,17.334606170654297,13.040712356567383,16.777990341186523,309478381,5.5199737548828125
1991-04-01,16.69847297668457,19.541189193725586,16.638835906982422,18.467716217041016,255786407,6.109355449676514
1991-07-01,18.56711196899414,21.191158294677734,18.447837829589844,20.69417953491211,202608788,6.878300189971924
1991-10-01,20.773696899414062,26.558523178100586,20.157442092895508,26.479007720947266,259643471,8.844369888305664
1992-01-01,26.399490356445312,26.995864868164062,22.821247100830078,23.397741317749023,351867050,7.848964691162109
1992-04-01,23.397741317749023,24.76940155029297,21.70801544189453,23.258588790893555,313593668,7.836590766906738
1992-07-01,23.37786293029785,25.465171813964844,20.157442092895508,21.230915069580078,236882163,7.18556547164917
1992-10-01,21.350191116333008,22.7814884185791,19.322519302368164,20.69417953491211,315627839,7.039556503295898
1993-01-01,20.932729721069336,21.052003860473633,15.863550186157227,16.877384185791016,474174517,5.772737979888916
1993-04-01,16.75811004638672,18.785781860351562,15.744275093078613,16.937023162841797,309159163,5.830038070678711
1993-07-01,16.69847297668457,16.877384185791016,13.656966209411621,14.670802116394043,438782928,5.0832929611206055
1993-10-01,14.670802116394043,16.996660232543945,14.19370174407959,16.400285720825195,436645014,5.732900619506836
1994-01-01,16.579198837280273,18.129770278930664,13.71660327911377,14.19370174407959,417673903,5.002768516540527
1994-04-01,13.776240348815918,15.386449813842773,13.418416023254395,14.19370174407959,339899096,5.046928882598877
1994-07-01,14.253339767456055,17.235210418701172,13.835878372192383,16.996660232543945,325882101,6.099818229675293
1994-10-01,17.056297302246094,18.845420837402344,16.22137451171875,18.189407348632812,339875622,6.585348606109619
1995-01-01,18.129770278930664,21.529102325439453,17.35448455810547,20.336355209350586,349488087,7.422614097595215
1995-04-01,20.455629348754883,24.451335906982422,19.680343627929688,23.4375,368350616,8.615686416625977
1995-07-01,23.37786293029785,27.612117767333984,22.244752883911133,26.717557907104492,312746470,9.884206771850586
1995-10-01,27.015743255615234,32.084922790527344,26.538644790649414,31.30963706970215,340228803,11.66195297241211
1996-01-01,30.892175674438477,34.05295944213867,28.625953674316406,29.699426651000977,408913045,11.121867179870605
1996-04-01,29.818702697753906,31.548187255859375,26.956106185913086,30.832538604736328,383385860,11.60348129272461
1996-07-01,31.19036293029785,33.81440734863281,27.791030883789062,33.57585906982422,294454882,12.701204299926758
1996-10-01,33.57585906982422,40.19561004638672,32.97948455810547,37.9890251159668,315763027,14.459442138671875
1997-01-01,37.9890251159668,47.65028762817383,37.213741302490234,40.19561004638672,371761860,15.375472068786621
1997-04-01,40.07633590698242,50.00596237182617,38.34685134887695,48.81321716308594,390213161,18.758188247680664
1997-07-01,48.78339767456055,51.616172790527344,43.296756744384766,47.68010330200195,402856650,18.409387588500977
1997-10-01,48.63430404663086,51.467079162597656,38.46612548828125,50.57251739501953,465063411,19.6184139251709
1998-01-01,50.21469497680664,63.364742279052734,48.365936279296875,61.15815734863281,333582593,23.837627410888672
1998-04-01,61.247615814208984,64.05057525634766,53.196563720703125,63.8120231628418,353698327,24.960599899291992
1998-07-01,63.27528762817383,66.37643432617188,54.86641311645508,61.814170837402344,438437298,24.274002075195312
1998-10-01,61.4265251159668,77.1707992553711,58.02719497680664,70.37213897705078,377831665,27.757020950317383
1999-01-01,70.90887451171875,83.37309265136719,64.37857818603516,76.45515441894531,333311158,30.26044464111328
1999-04-01,76.75334167480469,81.16651153564453,62.97710037231445,70.25286102294922,361723490,27.900449752807617
1999-07-01,70.49140930175781,72.4594497680664,58.14646911621094,61.843990325927734,297227370,24.658645629882812
1999-10-01,61.72471237182617,77.40934753417969,61.54580307006836,64.1102066040039,308564947,25.673044204711914
2000-01-01,65.48187255859375,75.38167572021484,49.61832046508789,59.279579162597656,468340197,23.826425552368164
2000-04-01,59.518131256103516,73.2198257446289,59.04103088378906,73.1154556274414,328684655,29.5266170501709
2000-07-01,72.57872009277344,73.83110809326172,60.114505767822266,71.02815246582031,301960973,28.79500961303711
2000-10-01,70.90887451171875,92.25906372070312,69.53721618652344,89.33683013916016,428227365,36.3912353515625
2001-01-01,89.09828186035156,90.88740539550781,62.97710037231445,72.42366027832031,393374870,29.61354637145996
2001-04-01,71.94656372070312,77.1469497680664,60.73473358154297,60.98282241821289,350863378,25.045408248901367
2001-07-01,61.11641311645508,68.22518920898438,57.58587646484375,63.549617767333984,371685569,26.221250534057617
2001-10-01,63.788169860839844,67.36640930175781,54.1984748840332,56.106868743896484,406812748,23.271615982055664
2002-01-01,56.44084167480469,61.54580307006836,54.11259460449219,54.9427490234375,401241680,22.907310485839844
2002-04-01,54.99045944213867,56.154579162597656,45.41984558105469,48.32061004638672,472818090,20.261062622070312
2002-07-01,48.55915832519531,51.52671813964844,36.73664093017578,43.61641311645508,503146687,18.40645408630371
2002-10-01,44.17938995361328,57.709922790527344,41.364505767822266,54.01717758178711,491337928,22.96839141845703
2003-01-01,54.9427490234375,57.48091506958008,47.614505767822266,52.270992279052734,359849037,22.362775802612305
2003-04-01,52.57633590698242,60.59160232543945,51.622135162353516,57.77671813964844,419464307,24.891870498657227
2003-07-01,57.729007720947266,59.818702697753906,47.213741302490234,48.3015251159668,420790130,20.943618774414062
2003-10-01,48.435115814208984,49.57061004638672,38.711830139160156,44.08396911621094,670982105,20.3435001373291
2004-01-01,46.64122009277344,47.07061004638672,40.88740539550781,42.16603088378906,500938654,19.62932014465332
2004-04-01,42.50954055786133,46.54580307006836,42.25190734863281,45.32442855834961,356992816,21.264406204223633
2004-07-01,45.46755599975586,45.54389190673828,30.973281860351562,31.488550186157227,499963700,14.887062072753906
2004-10-01,32.14694595336914,32.74809265136719,24.427480697631836,30.667938232421875,1458298811,14.622657775878906
2005-01-01,30.524808883666992,31.116411209106445,26.22137451171875,30.887405395507812,723100088,14.92977523803711
2005-04-01,31.173664093017578,34.59923553466797,29.007633209228516,29.389312744140625,553131778,14.375675201416016
2005-07-01,29.389312744140625,30.858779907226562,25.73473358154297,25.9637393951416,612355936,12.850603103637695
2005-10-01,26.164121627807617,31.049617767333984,24.332061767578125,30.353052139282227,735028847,15.227603912353516
2006-01-01,31.030534744262695,34.97137451171875,30.353052139282227,33.61641311645508,560428269,17.080989837646484
2006-04-01,33.845420837402344,35.152671813964844,31.25,34.761451721191406,614011989,17.85723876953125
2006-07-01,35.209922790527344,40.5629768371582,33.39694595336914,39.98091506958008,677546885,20.776752471923828
2006-10-01,40.21946716308594,44.24618148803711,39.35114669799805,41.60305404663086,717663794,21.820642471313477
2007-01-01,42.01335906982422,44.417938232421875,40.41030502319336,42.14694595336914,641139469,22.292537689208984
2007-04-01,42.54771041870117,52.614505767822266,42.48091506958008,47.51908493041992,792886199,25.349637985229492
2007-07-01,47.624046325683594,51.345420837402344,45.906490325927734,49.32251739501953,768729276,26.507530212402344
2007-10-01,49.61832046508789,58.79771041870117,49.08396911621094,55.4484748840332,807664466,30.027843475341797
2008-01-01,55.48664093017578,58.377864837646484,35.13358688354492,36.211830139160156,1206559462,19.738788604736328
