Date,Open,High,Low,Close,Volume,Adj Close
2002-06-01,33.04553985595703,35.14231491088867,23.842504501342773,31.38519859313965,1459826785,13.086893081665039
2002-09-01,30.388994216918945,32.25806427001953,25.616697311401367,29.91461181640625,1168307882,12.524931907653809
2002-12-01,30.360530853271484,30.483871459960938,26.47058868408203,28.292219161987305,1106520293,11.891704559326172
2003-03-01,28.48197364807129,32.0208740234375,26.888046264648438,29.430740356445312,1373407644,12.430351257324219
2003-06-01,29.829221725463867,35.02846145629883,27.92220115661621,28.387096405029297,1387024372,12.04382610321045
2003-09-01,28.60531234741211,32.73244857788086,27.988615036010742,31.850095748901367,1282380298,13.575024604797363
2003-12-01,32.33396530151367,36.89753341674805,32.11574935913086,34.77229690551758,1138040371,14.890753746032715
2004-03-01,35.23719024658203,36.0246696472168,31.783681869506836,33.52941131591797,1147174758,14.422952651977539
2004-06-01,33.34914779663086,34.44022750854492,29.40227699279785,30.996204376220703,1030406844,13.396697044372559
2004-09-01,30.882352828979492,31.356735229492188,25.18975257873535,26.347248077392578,1890274902,11.449230194091797
2004-12-01,26.574953079223633,27.609107971191406,20.863378524780273,24.943073272705078,2721894079,10.904291152954102
2005-03-01,25.170778274536133,27.457305908203125,24.09867286682129,26.47058868408203,1631112639,11.658768653869629
2005-06-01,26.49905014038086,27.713472366333008,23.4914608001709,24.17457389831543,1624728141,10.721149444580078
2005-09-01,24.155597686767578,25.284629821777344,19.648956298828125,20.11385154724121,2102156936,8.98420238494873
2005-12-01,20.180265426635742,25.464895248413086,19.23149871826172,24.84819793701172,2344251466,11.194385528564453
2006-03-01,24.762807846069336,25.237192153930664,22.314990997314453,22.447818756103516,1622255246,10.210307121276855
2006-06-01,22.609107971191406,26.45161247253418,21.024667739868164,26.148008346557617,1934552283,12.006280899047852
2006-09-01,26.36622428894043,27.13472557067871,23.719165802001953,26.081594467163086,2169656894,12.086670875549316
2006-12-01,26.195446014404297,26.43263816833496,22.2960147857666,23.68121337890625,2550170176,11.071660041809082
2007-03-01,23.57685089111328,26.214420318603516,23.292219161987305,26.081594467163086,2401786375,12.327153205871582
2007-06-01,26.119544982910156,26.309297561645508,21.944971084594727,23.56736183166504,2991095162,11.258204460144043
2007-09-01,23.510435104370117,24.392789840698242,21.100568771362305,22.542694091796875,2570534727,10.898515701293945
2007-12-01,22.409866333007812,23.244781494140625,20.455408096313477,21.138519287109375,2720650675,10.345020294189453
2008-03-01,21.271347045898438,21.29032325744629,18.178367614746094,18.368120193481445,2898952905,9.116264343261719
2008-06-01,18.434534072875977,19.09867286682129,16.242883682250977,18.130929946899414,3232245308,9.141805648803711
2008-09-01,18.311195373535156,18.58633804321289,13.529412269592285,15.588234901428223,4225972423,7.989462852478027
2008-12-01,15.351043701171875,17.533206939697266,11.650854110717773,11.679317474365234,3726880654,6.091909408569336
2009-03-01,11.461100578308105,14.800759315490723,11.024667739868164,14.411765098571777,4267509189,7.678803443908691
2009-06-01,14.573055267333984,16.110057830810547,13.22580623626709,15.844402313232422,3352498590,8.537796020507812
2009-09-01,15.69260025024414,17.93168830871582,15.132826805114746,17.23908805847168,3544505033,9.382752418518066
2009-12-01,17.590133666992188,19.3168888092041,16.537002563476562,16.650854110717773,3336346039,9.149260520935059
2010-03-01,16.707780838012695,16.963947296142578,13.994306564331055,14.449714660644531,4811331559,8.0147705078125
2010-06-01,14.383301734924316,15.749526023864746,13.282732009887695,15.094877243041992,3707793874,8.460850715637207
2010-09-01,15.303605079650879,16.982921600341797,15.246679306030273,15.464896202087402,2855054331,8.76480484008789
2010-12-01,15.645160675048828,18.396583557128906,15.578747749328613,18.254268646240234,3042299220,10.452658653259277
2011-03-01,18.35863494873047,20.351043701171875,17.99810218811035,20.351043701171875,3258565686,11.775836944580078
2011-06-01,20.246679306030273,20.351043701171875,15.777989387512207,18.00758934020996,3502491220,10.520705223083496
2011-09-01,17.94117546081543,19.117647171020508,16.176471710205078,19.041746139526367,3119435579,11.248919486999512
2011-12-01,19.003795623779297,21.034156799316406,18.719165802001953,20.04743766784668,2665328326,11.962238311767578
2012-03-01,19.99051284790039,22.10626220703125,19.97153663635254,20.74952507019043,2577033897,12.509775161743164
2012-06-01,20.645160675048828,23.235294342041016,20.303604125976562,22.637571334838867,2136677019,13.783318519592285
2012-09-01,22.571157455444336,24.753320693969727,22.343454360961914,23.738140106201172,1867781491,14.586909294128418
2012-12-01,23.757116317749023,26.41366195678711,23.368120193481445,25.967742919921875,2035154689,16.100332260131836
2013-03-01,25.7874755859375,29.554079055786133,25.75901222229004,25.834915161132812,2389131209,16.157974243164062
2013-06-01,25.90132713317871,28.870967864990234,25.73055076599121,26.764705657958984,3678708112,16.8790340423584
2013-09-01,26.925996780395508,30.834915161132812,26.43263816833496,30.1043643951416,1678951280,19.14000129699707
2013-12-01,29.99051284790039,30.74952507019043,28.140417098999023,30.464895248413086,1695332965,19.519184112548828
2014-03-01,29.905122756958008,31.271347045898438,27.2960147857666,28.111953735351562,2034350592,18.161813735961914
2014-06-01,28.074003219604492,29.705881118774414,26.44212532043457,27.88425064086914,1555403717,18.175283432006836
2014-09-01,27.713472366333008,30.01897430419922,26.100568771362305,29.554079055786133,1641944598,19.43364906311035
2014-12-01,29.29791259765625,33.178367614746094,29.013282775878906,32.561668395996094,1830726328,21.596765518188477
2015-03-01,32.561668395996094,33.709678649902344,31.5085391998291,32.96963882446289,1738075831,22.060264587402344
2015-06-01,32.98861312866211,34.5920295715332,27.011384963989258,30.569259643554688,1634794474,20.62339210510254
2015-09-01,29.84819793701172,34.22201156616211,29.070209503173828,31.091081619262695,2224181785,21.13935089111328
2015-12-01,31.309297561645508,32.09677505493164,26.802656173706055,28.149904251098633,2417899399,19.294078826904297
2016-03-01,28.263757705688477,32.96963882446289,27.26755142211914,32.92219924926758,2995944934,22.791898727416992
2016-06-01,32.92219924926758,35.47438430786133,31.812143325805664,33.0170783996582,1481688429,23.062273025512695
2016-09-01,32.95066452026367,33.19734191894531,28.301708221435547,30.493358612060547,1619180199,21.476520538330078
2016-12-01,30.59772300720215,32.694496154785156,28.946868896484375,32.371917724609375,1636716548,23.026981353759766
2017-03-01,32.51423263549805,32.96963882446289,30.332067489624023,30.977230072021484,1475457080,22.259395599365234
2017-06-01,30.996204376220703,32.713470458984375,30.04743766784668,32.18216323852539,1222245169,23.349063873291016
2017-09-01,32.20113754272461,34.89563751220703,32.0208740234375,34.402278900146484,1072574219,25.203622817993164
2017-12-01,34.43074035644531,37.40986633300781,31.49905014038086,34.44971466064453,1425069558,25.46900177001953
2018-03-01,34.26945114135742,35.360530853271484,32.561668395996094,34.08918380737305,1465912265,25.435943603515625
2018-06-01,34.402278900146484,40.5787467956543,33.89942932128906,39.39278793334961,1376177862,29.680192947387695
2018-09-01,39.35483932495117,43.88994216918945,39.108158111572266,43.861480712890625,1482137331,33.3284912109375
2018-12-01,43.99430847167969,44.08918380737305,37.447818756103516,41.129032135009766,1648665851,31.493379592895508
2019-03-01,41.37571334838867,41.54648971557617,36.45161437988281,39.39278793334961,1593303766,30.427345275878906
2019-06-01,39.497154235839844,42.27703857421875,32.2296028137207,33.72865295410156,1693322033,26.283376693725586
2019-09-01,33.785579681396484,36.94497299194336,32.82732391357422,36.54648971557617,1297305993,28.74563980102539
2019-12-01,36.80265808105469,38.870967864990234,30.863378524780273,31.707780838012695,1505842319,25.180784225463867
2020-03-01,32.17267608642578,37.21062469482422,26.45161247253418,36.2333984375,2027627969,29.068750381469727
2020-06-01,33.68121337890625,37.4288444519043,29.99051284790039,35.85388946533203,2105154626,29.05094337463379
2020-09-01,35.85388946533203,39.83871078491211,32.82732391357422,38.310001373291016,2157055028,31.344417572021484
2020-12-01,39.400001525878906,43.08000183105469,33.36000061035156,33.4900016784668,2515685300,27.682588577270508
2021-03-01,33.59000015258789,41.09000015258789,33.439998626708984,38.72999954223633,1849530200,32.36219787597656
2021-06-01,38.939998626708984,51.86000061035156,38.47999954223633,46.06999969482422,2019654800,38.87471008300781
2021-09-01,46.189998626708984,55.70000076293945,40.939998626708984,53.72999954223633,2026467600,45.74900436401367
2021-12-01,52.470001220703125,61.709999084472656,45.400001525878906,46.939998626708984,2477046200,40.318397521972656
2022-03-01,46.689998626708984,56.31999969482422,45.439998626708984,53.040000915527344,1784223000,45.90428924560547
2022-06-01,53.25,54.560001373291016,45.130001068115234,45.22999954223633,1201310200,39.464229583740234
2022-09-01,45.13999938964844,50.130001068115234,41.45000076293945,50.130001068115234,1262980000,44.07899856567383
2022-12-01,50.310001373291016,54.93000030517578,40.09000015258789,40.56999969482422,1349914600,35.97868728637695
2023-03-01,40.560001373291016,42.220001220703125,36.16999816894531,38.02000045776367,1569703400,34.02681350708008
2023-06-01,38.119998931884766,40.369998931884766,34.65999984741211,35.380001068115234,1541317300,32.0067253112793
2023-09-01,35.63999938964844,36.290000915527344,28.93000030517578,30.469999313354492,1843076900,27.871967315673828
2023-12-01,28.969999313354492,30.280000686645508,25.760000228881836,26.559999465942383,2913291900,24.62291717529297
2024-03-01,26.829999923706055,29.6299991607666,25.200000762939453,28.65999984741211,2699603300,26.969589233398438
2024-06-01,28.65999984741211,31.540000915527344,26.8700008392334,29.010000228881836,2030233800,27.710636138916016
2024-09-01,28.649999618530273,30.43000030517578,24.479999542236328,26.209999084472656,2410626600,25.38937759399414
2024-12-01,26.06999969482422,27.56999969482422,25.059999465942383,26.43000030517578,2413874000,26.00016212463379
2025-03-01,26.3700008392334,27.239999771118164,24.309999465942383,24.700000762939453,1307979000,24.700000762939453
2025-04-03,24.5,24.780000686645508,24.575000762939453,24.729999542236328,4802955,24.729999542236328
